id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
95,2019-03-13 23:22:26.781623,,,,,,t,2019-03-13 23:22:32.234431,{},text,10,1,Bianca Nguyen: bye yall
97,2019-03-13 23:22:32.747143,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Bianca Nguyen
81,2019-03-13 23:21:29.705094,,,,,,t,2019-03-13 23:27:31.568433,{},text,13,1,Kayla Rivera: Lol Bianca
86,2019-03-13 23:21:43.476678,,,,,,f,,{},text,3,1,Kelsey Wallace: so let's see...looking at the previous conversation it looks like bianca and carla might be allies but i'm not sure
88,2019-03-13 23:21:56.546402,,,,,,f,,{},text,3,1,Kelsey Wallace: i'm just trying to think strategically. they seemed like they agreed on things
92,2019-03-13 23:22:16.651554,,,,,,f,,{},text,3,1,Kelsey Wallace: nevermind
93,2019-03-13 23:22:21.167839,,,,,,t,2019-03-13 23:22:32.244227,{},text,10,1,Bianca Nguyen: At this point it doesn't matter I guess
96,2019-03-13 23:22:28.427383,,,,,,t,2019-03-13 23:22:32.254724,{},text,10,1,Bianca Nguyen: enjoy maf
98,2019-03-13 23:22:38.914529,,,,,,f,,{},text,3,1,Kelsey Wallace: lol!
99,2019-03-13 23:22:49.174713,,,,,,f,,{},text,2,1,Anna Lopez: They have no idea yet. :)
100,2019-03-13 23:22:57.253901,,,,,,f,,{},text,3,1,Kelsey Wallace: love this
101,2019-03-13 23:23:19.164545,,,,,,f,,{},text,2,1,Anna Lopez: Should we keep Carla in since he seems supicious?
102,2019-03-13 23:23:25.967868,,,,,,f,,{},text,2,1,Anna Lopez: suspicious*
103,2019-03-13 23:23:42.221327,,,,,,f,,{},info,1,1,Phase Change to Daytime
104,2019-03-13 23:23:48.578102,,,,,,f,,{},vote,12,1,Carla Morris: Denise Acosta
105,2019-03-13 23:23:57.712687,,,,,,f,,{},text,2,1,Anna Lopez: Ok
108,2019-03-13 23:24:17.806499,,,,,,f,,{},text,12,1,Carla Morris: I'm going with the one that voted for me
110,2019-03-13 23:24:39.427136,,,,,,f,,{},vote,2,1,Anna Lopez: Denise Acosta
112,2019-03-13 23:24:44.392158,,,,,,f,,{},text,12,1,Carla Morris: too late now
113,2019-03-13 23:24:46.421287,,,,,,f,,{},text,2,1,Anna Lopez: Did you not read the rules?
115,2019-03-13 23:24:52.480882,,,,,,f,,{},text,2,1,Anna Lopez: drhhdfrh
116,2019-03-13 23:24:56.216956,,,,,,f,,{},text,12,1,Carla Morris: I'm real
117,2019-03-13 23:24:56.323229,,,,,,f,,{},text,2,1,Anna Lopez: real enough for you?
118,2019-03-13 23:24:58.214645,,,,,,f,,{},text,5,1,Jacob Lowery: me either
119,2019-03-13 23:25:00.315527,,,,,,f,,{},text,12,1,Carla Morris: I read the rules as well
121,2019-03-13 23:25:17.733074,,,,,,f,,{},text,5,1,Jacob Lowery: days are too long
123,2019-03-13 23:25:27.225736,,,,,,f,,{},text,12,1,Carla Morris: I agree
127,2019-03-13 23:25:44.60723,,,,,,f,,{},text,3,1,Kelsey Wallace: i'm not sure. i think carla is a bystander
128,2019-03-13 23:25:48.203189,,,,,,f,,{},vote,3,1,Kelsey Wallace: Denise Acosta
129,2019-03-13 23:26:04.587338,,,,,,f,,{},text,3,1,Kelsey Wallace: jacob hasn't really said anything until now which is suspicious
130,2019-03-13 23:26:06.868148,,,,,,f,,{},text,3,1,Kelsey Wallace: idk 
131,2019-03-13 23:26:07.837882,,,,,,f,,{},text,2,1,Anna Lopez: I have no idea at this point honestly.
132,2019-03-13 23:26:11.308647,,,,,,f,,{},text,12,1,"Carla Morris: very boring, can't change my vote now but thanks for the apology"
106,2019-03-13 23:24:10.201867,,,,,,t,2019-03-13 23:26:22.238867,{},text,7,1,Denise Acosta: why??
107,2019-03-13 23:24:15.450274,,,,,,t,2019-03-13 23:26:22.250009,{},text,7,1,Denise Acosta: what did I do?
109,2019-03-13 23:24:34.179666,,,,,,t,2019-03-13 23:26:22.268276,{},text,7,1,Denise Acosta: aaahhh...I didn't even know what I was doing
114,2019-03-13 23:24:48.519261,,,,,,t,2019-03-13 23:26:22.27953,{},text,7,1,Denise Acosta: Not sure I'm even playihg with real people???
120,2019-03-13 23:25:07.224377,,,,,,t,2019-03-13 23:26:22.288939,{},text,7,1,Denise Acosta: I did
122,2019-03-13 23:25:20.758677,,,,,,t,2019-03-13 23:26:22.300253,{},text,7,1,Denise Acosta: O well...eliminate me lol
124,2019-03-13 23:25:27.263883,,,,,,t,2019-03-13 23:26:22.319644,{},text,7,1,"Denise Acosta: Ya, this is boring"
126,2019-03-13 23:25:43.766162,,,,,,t,2019-03-13 23:26:22.335469,{},text,7,1,"Denise Acosta: yes, I apologize Carla"
133,2019-03-13 23:26:17.203276,,,,,,t,2019-03-13 23:26:22.347269,{},text,7,1,Denise Acosta: yep
134,2019-03-13 23:26:19.465145,,,,,,t,2019-03-13 23:26:22.358446,{},text,7,1,Denise Acosta: no problem
135,2019-03-13 23:26:22.754398,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Denise Acosta
136,2019-03-13 23:26:29.508696,,,,,,f,,{},text,2,1,Anna Lopez: Oops.
137,2019-03-13 23:26:33.996932,,,,,,f,,{},text,3,1,Kelsey Wallace: sorry abotu last turn i was trying to decide who to pick and rna out of time
138,2019-03-13 23:26:47.198052,,,,,,f,,{},text,2,1,Anna Lopez: Nah it's fine.
139,2019-03-13 23:26:56.41135,,,,,,f,,{},text,2,1,Anna Lopez: I didn't notice the time was so low.
140,2019-03-13 23:27:18.920212,,,,,,f,,{},vote,2,1,Anna Lopez: Kayla Rivera
141,2019-03-13 23:27:20.156886,,,,,,f,,{},text,3,1,Kelsey Wallace: carla?
142,2019-03-13 23:27:27.342456,,,,,,f,,{},text,2,1,Anna Lopez: Not yet.
143,2019-03-13 23:27:30.999314,,,,,,f,,{},vote,3,1,Kelsey Wallace: Kayla Rivera
111,2019-03-13 23:24:40.947209,,,,,,t,2019-03-13 23:27:31.575947,{},text,13,1,Kayla Rivera: lol
125,2019-03-13 23:25:32.521249,,,,,,t,2019-03-13 23:27:31.58346,{},text,13,1,Kayla Rivera: Everyone's real. Hard to tell who is together. Hmmm
144,2019-03-13 23:27:31.701819,,,,,,f,,{},info,1,1,Phase Change to Daytime: Victim - Kayla Rivera
