id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
63,2019-03-16 00:16:15.36527,,,,,,f,,{},vote,2,1,Daniel Humphrey: Richard Johnson
64,2019-03-16 00:16:28.49959,,,,,,f,,{},text,2,1,Daniel Humphrey: that's cuz you're comfortable with the user interface already.
65,2019-03-16 00:16:49.310271,,,,,,f,,{},vote,12,1,Thomas Pruitt: Richard Johnson
9,2019-03-16 00:06:56.423634,,,,,,t,2019-03-16 00:16:51.007314,{},vote,8,1,Richard Johnson: Kimberly Sullivan
16,2019-03-16 00:07:26.325087,,,,,,t,2019-03-16 00:16:51.018063,{},text,8,1,Richard Johnson: why not
38,2019-03-16 00:11:39.128517,,,,,,t,2019-03-16 00:16:51.030259,{},text,8,1,"Richard Johnson: not me, how about sullivan"
40,2019-03-16 00:12:19.821238,,,,,,t,2019-03-16 00:16:51.043277,{},text,8,1,Richard Johnson: yeah
47,2019-03-16 00:12:52.784451,,,,,,t,2019-03-16 00:16:51.055378,{},vote,8,1,Richard Johnson: Kimberly Sullivan
56,2019-03-16 00:15:05.908988,,,,,,t,2019-03-16 00:16:51.067745,{},vote,8,1,Richard Johnson: Paul Silva
59,2019-03-16 00:15:30.174764,,,,,,t,2019-03-16 00:16:51.077381,{},text,8,1,Richard Johnson: just a guess
66,2019-03-16 00:16:51.139,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Richard Johnson
