id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
21,2019-03-15 01:57:36.0434,,,,,,t,2019-03-15 02:01:31.37222,{},text,14,1,Kyle Mack: No
18,2019-03-15 01:57:21.842619,,,,,,t,2019-03-15 02:01:31.382801,{},text,14,1,Kyle Mack: Hai
8,2019-03-15 01:56:55.873691,,,,,,t,2019-03-15 02:01:31.393583,{},text,14,1,Kyle Mack: Hello
52,2019-03-15 02:01:56.943652,,,,,,f,,{},vote,13,1,Alicia Diaz: Kyle Mack
55,2019-03-15 02:02:16.28134,,,,,,f,,{},vote,10,1,Ashley Adams: Aaron Morse
58,2019-03-15 02:03:10.842984,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Kyle Mack
59,2019-03-15 02:03:29.429432,,,,,,f,,{},text,4,1,Michael Williams: Eliminate Adam Ward.
60,2019-03-15 02:03:52.756151,,,,,,f,,{},text,2,1,Natasha Cooke: Michael let get rid of  Aaron
61,2019-03-15 02:04:10.936281,,,,,,f,,{},text,2,1,Natasha Cooke: ok adam it is
62,2019-03-15 02:04:18.182499,,,,,,f,,{},vote,2,1,Natasha Cooke: Adam Ward
11,2019-03-15 01:57:01.191141,,,,,,t,2019-03-15 02:04:19.382659,{},text,5,1,Adam Ward: hello
17,2019-03-15 01:57:20.701724,,,,,,t,2019-03-15 02:04:19.414952,{},text,5,1,Adam Ward: So that mean Stacy needs to go
22,2019-03-15 01:57:39.65072,,,,,,t,2019-03-15 02:04:19.429933,{},vote,5,1,Adam Ward: Stacy Dillon
39,2019-03-15 02:00:42.911701,,,,,,t,2019-03-15 02:04:19.442496,{},text,5,1,Adam Ward: Hey
45,2019-03-15 02:01:09.684295,,,,,,t,2019-03-15 02:04:19.455364,{},text,5,1,Adam Ward: Kyle seems to know who is who
48,2019-03-15 02:01:34.895717,,,,,,t,2019-03-15 02:04:19.469375,{},text,5,1,Adam Ward: So who should be next
50,2019-03-15 02:01:47.74613,,,,,,t,2019-03-15 02:04:19.482894,{},vote,5,1,Adam Ward: Kyle Mack
53,2019-03-15 02:01:57.414158,,,,,,t,2019-03-15 02:04:19.496308,{},text,5,1,Adam Ward: Ok Kyle it is
56,2019-03-15 02:02:21.115545,,,,,,t,2019-03-15 02:04:19.509688,{},text,5,1,Adam Ward: Bye Kyle
63,2019-03-15 02:04:20.251098,,,,,,f,,{},info,1,1,Phase Change to Daytime: Victim - Adam Ward
10,2019-03-15 01:56:58.775037,,,,,,t,2019-03-15 02:04:21.153845,{},text,8,1,Mary Arnold: hey
14,2019-03-15 01:57:08.776005,,,,,,t,2019-03-15 02:04:21.164906,{},vote,8,1,Mary Arnold: Aaron Morse
40,2019-03-15 02:00:50.056865,,,,,,t,2019-03-15 02:04:21.180495,{},text,8,1,Mary Arnold: hy
44,2019-03-15 02:01:00.10874,,,,,,t,2019-03-15 02:04:21.192714,{},vote,8,1,Mary Arnold: Kyle Mack
65,2019-03-15 02:04:38.751995,,,,,,f,,{},vote,4,1,Michael Williams: Aaron Morse
67,2019-03-15 02:05:08.341373,,,,,,f,,{},text,2,1,Natasha Cooke: Michael get mary arnold
68,2019-03-15 02:05:10.115899,,,,,,f,,{},vote,2,1,Natasha Cooke: Mary Arnold
69,2019-03-15 02:05:10.451231,,,,,,f,,{},text,10,1,Ashley Adams: Aaron Morse keeps suggesting and eliminating bystanders
71,2019-03-15 02:05:28.360576,,,,,,f,,{},vote,13,1,Alicia Diaz: Michael Williams
72,2019-03-15 02:05:32.925249,,,,,,f,,{},vote,10,1,Ashley Adams: Aaron Morse
7,2019-03-15 01:56:54.823675,,,,,,t,2019-03-15 02:06:59.45161,{},vote,9,1,Aaron Morse: Adam Ward
13,2019-03-15 01:57:06.247794,,,,,,t,2019-03-15 02:06:59.463169,{},text,9,1,Aaron Morse: aye yinz
37,2019-03-15 02:00:41.109154,,,,,,t,2019-03-15 02:06:59.47851,{},vote,9,1,Aaron Morse: Kyle Mack
41,2019-03-15 02:00:50.507524,,,,,,t,2019-03-15 02:06:59.489771,{},text,9,1,Aaron Morse: Aye my dawgs it's definitely Kyle
49,2019-03-15 02:01:43.903625,,,,,,t,2019-03-15 02:06:59.502348,{},text,9,1,Aaron Morse: Kyle man
51,2019-03-15 02:01:51.038679,,,,,,t,2019-03-15 02:06:59.515169,{},text,9,1,Aaron Morse: He sounds like bad news
54,2019-03-15 02:02:10.439245,,,,,,t,2019-03-15 02:06:59.52753,{},text,9,1,Aaron Morse: Yo peace Kyle
57,2019-03-15 02:02:56.028652,,,,,,t,2019-03-15 02:06:59.538802,{},text,9,1,Aaron Morse: We outchea Kyle
64,2019-03-15 02:04:30.036791,,,,,,t,2019-03-15 02:06:59.550505,{},vote,9,1,Aaron Morse: Michael Williams
66,2019-03-15 02:04:39.564463,,,,,,t,2019-03-15 02:06:59.56405,{},text,9,1,Aaron Morse: Michael Williams don't sound like a cool cat...
70,2019-03-15 02:05:22.461229,,,,,,t,2019-03-15 02:06:59.576913,{},text,9,1,Aaron Morse: Word on the street is Michael Williams ain't cut like the rest of us
75,2019-03-15 02:06:59.648097,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Aaron Morse
73,2019-03-15 02:05:59.910276,,,,,,f,,{},text,4,1,Michael Williams: Aaron Morse is scary.
74,2019-03-15 02:06:29.279519,,,,,,t,2019-03-15 02:06:59.589749,{},text,9,1,Aaron Morse: Hahaha just playin my dawg! This game mad fun man
