id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
48,2019-03-15 21:56:49.106736,,,,,,f,,{},text,9,1,Jacob Brown: I'm not sure who else may be involved since nothing happened at night
49,2019-03-15 21:56:54.291343,,,,,,f,,{},text,13,1,"Nicole Ross: Hey, I still have all these nooses. Gotta use them up."
50,2019-03-15 21:57:05.858075,,,,,,f,,{},text,11,1,Stacy Jensen: there wasn't a majority at night
51,2019-03-15 21:57:22.051956,,,,,,f,,{},text,9,1,Jacob Brown: I was the first one to vote on day 1 and got the right guy lol
53,2019-03-15 21:57:45.08572,,,,,,f,,{},text,6,1,Adam Williams: Or the person didn't know how to vote
54,2019-03-15 21:57:46.108787,,,,,,f,,{},text,9,1,Jacob Brown: Derek got the wrong guy
55,2019-03-15 21:58:00.81743,,,,,,f,,{},text,9,1,Jacob Brown: so I think Derek is mafia
56,2019-03-15 21:58:01.379861,,,,,,f,,{},text,5,1,"Derek Giles: Yes, I clearly suck at this game.  No argument from me!  "
58,2019-03-15 21:58:13.955194,,,,,,f,,{},text,11,1,Stacy Jensen: I don't understand this at all
59,2019-03-15 21:58:20.291656,,,,,,f,,{},text,5,1,"Derek Giles: I would defo be the least competent mafia person ever.  I'm with you, Stacy."
60,2019-03-15 21:58:24.710579,,,,,,f,,{},vote,12,1,Lisa Rose: Scott Marshall
61,2019-03-15 21:58:27.252651,,,,,,f,,{},vote,11,1,Stacy Jensen: Scott Marshall
3,2019-03-15 21:51:37.258091,,,,,,t,2019-03-15 21:58:32.608107,{},vote,2,1,Scott Marshall: Ryan Vazquez
4,2019-03-15 21:51:44.530082,,,,,,t,2019-03-15 21:58:32.620206,{},text,2,1,Scott Marshall: Ryan vazquez
7,2019-03-15 21:52:03.496807,,,,,,t,2019-03-15 21:58:32.632037,{},text,2,1,Scott Marshall: brent graham
11,2019-03-15 21:52:31.972862,,,,,,t,2019-03-15 21:58:32.653201,{},text,2,1,Scott Marshall: Adam williams
15,2019-03-15 21:52:55.260561,,,,,,t,2019-03-15 21:58:32.66541,{},text,2,1,Scott Marshall: Brent Graham
21,2019-03-15 21:53:18.527886,,,,,,t,2019-03-15 21:58:32.677641,{},text,2,1,"Scott Marshall: Derek, you should be able to"
22,2019-03-15 21:53:26.796349,,,,,,t,2019-03-15 21:58:32.688534,{},text,2,1,Scott Marshall: brent graham
27,2019-03-15 21:53:46.806214,,,,,,t,2019-03-15 21:58:32.698736,{},text,2,1,Scott Marshall: go with brent then
35,2019-03-15 21:54:33.92303,,,,,,t,2019-03-15 21:58:32.707528,{},text,2,1,"Scott Marshall: yup, have to pick someone, lol"
40,2019-03-15 21:55:05.832365,,,,,,t,2019-03-15 21:58:32.718406,{},text,2,1,Scott Marshall: Nicholas Ross is my pick this time
44,2019-03-15 21:56:20.883202,,,,,,t,2019-03-15 21:58:32.733301,{},text,2,1,"Scott Marshall: Okay Jacob, after you this time"
52,2019-03-15 21:57:32.959701,,,,,,t,2019-03-15 21:58:32.745958,{},text,2,1,Scott Marshall: Me too
57,2019-03-15 21:58:11.188545,,,,,,t,2019-03-15 21:58:32.759534,{},text,2,1,"Scott Marshall: YEs adam, jacob"
62,2019-03-15 21:58:32.808521,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Scott Marshall
