id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
53,2019-03-15 17:59:27.561405,,,,,,f,,{},text,2,1,Mike Burton: I think scott is sketchy
54,2019-03-15 17:59:31.188427,,,,,,f,,{},vote,2,1,Mike Burton: Scott Thomas
55,2019-03-15 17:59:37.105696,,,,,,f,,{},vote,14,1,Charles Graham: Scott Thomas
56,2019-03-15 17:59:42.078752,,,,,,f,,{},text,13,1,"Rodney Maynard: Okay, let's go with him."
58,2019-03-15 17:59:45.913274,,,,,,f,,{},text,3,1,"William Holmes: Yea, I agree"
59,2019-03-15 17:59:46.396928,,,,,,f,,{},vote,13,1,Rodney Maynard: Scott Thomas
63,2019-03-15 18:00:20.033577,,,,,,f,,{},text,14,1,Charles Graham: so long
64,2019-03-15 18:00:28.391359,,,,,,f,,{},text,13,1,"Rodney Maynard: Aw Scott, now I'm feeling sorry for you."
65,2019-03-15 18:00:34.094884,,,,,,f,,{},text,3,1,William Holmes: I'm not
68,2019-03-15 18:01:01.318492,,,,,,f,,{},text,3,1,William Holmes: Then I'm sorry
69,2019-03-15 18:01:03.10865,,,,,,f,,{},text,13,1,"Rodney Maynard: They said you, not me.  I just went along...."
72,2019-03-15 18:01:47.012373,,,,,,f,,{},text,3,1,"William Holmes: Ok, now I'm glad you're voted out "
16,2019-03-15 17:56:05.059554,,,,,,t,2019-03-15 18:01:52.187041,{},vote,5,1,Scott Thomas: Judith Sharp
74,2019-03-15 18:02:01.535656,,,,,,f,,{},text,2,1,Mike Burton: who do we choose now>
75,2019-03-15 18:02:12.87523,,,,,,f,,{},text,3,1,"William Holmes: Let's go with Judith, then during the day let's go with Rodney"
76,2019-03-15 18:02:19.10484,,,,,,f,,{},text,2,1,Mike Burton: ok
78,2019-03-15 18:02:23.156858,,,,,,f,,{},vote,2,1,Mike Burton: Judith Sharp
13,2019-03-15 17:55:46.990757,,,,,,t,2019-03-15 18:03:02.069693,{},vote,12,1,Judith Sharp: Sandra Reese
28,2019-03-15 17:57:16.580716,,,,,,t,2019-03-15 18:03:02.08076,{},text,12,1,Judith Sharp: yes
29,2019-03-15 17:57:21.748042,,,,,,t,2019-03-15 18:03:02.090553,{},text,12,1,Judith Sharp: hxcbv
31,2019-03-15 17:57:25.158561,,,,,,t,2019-03-15 18:03:02.099124,{},text,12,1,Judith Sharp: xjfhuishf
60,2019-03-15 17:59:56.889614,,,,,,t,2019-03-15 18:03:02.107299,{},text,12,1,Judith Sharp: bsdfyhidu
71,2019-03-15 18:01:38.96748,,,,,,t,2019-03-15 18:03:02.11462,{},text,12,1,Judith Sharp: yes
20,2019-03-15 17:56:39.80492,,,,,,t,2019-03-15 18:01:52.194559,{},text,5,1,Scott Thomas: I'm a bystander too... NOT MAFIA.. not a bot.
26,2019-03-15 17:57:11.535977,,,,,,t,2019-03-15 18:01:52.201676,{},text,5,1,Scott Thomas: Just don't captcha me dude.
33,2019-03-15 17:57:28.737274,,,,,,t,2019-03-15 18:01:52.208458,{},text,5,1,Scott Thomas: Who is the mafia?
38,2019-03-15 17:58:03.105769,,,,,,t,2019-03-15 18:01:52.217726,{},text,5,1,Scott Thomas: I pretty much guess they won't say.. right?
52,2019-03-15 17:59:27.0097,,,,,,t,2019-03-15 18:01:52.231538,{},text,5,1,Scott Thomas: Oh my God I'm alive.
57,2019-03-15 17:59:42.967343,,,,,,t,2019-03-15 18:01:52.246169,{},text,5,1,Scott Thomas: nope nope nope..it isn't me.. I promise.
61,2019-03-15 17:59:59.102887,,,,,,t,2019-03-15 18:01:52.257175,{},text,5,1,Scott Thomas: Don't do it.. I'm really not a Mafia.
62,2019-03-15 18:00:10.569648,,,,,,t,2019-03-15 18:01:52.268193,{},text,5,1,"Scott Thomas: I'm...Melting,.,"
66,2019-03-15 18:00:37.908686,,,,,,t,2019-03-15 18:01:52.278357,{},text,5,1,Scott Thomas: you should
67,2019-03-15 18:00:44.841196,,,,,,t,2019-03-15 18:01:52.289979,{},vote,5,1,Scott Thomas: Rodney Maynard
70,2019-03-15 18:01:28.854268,,,,,,t,2019-03-15 18:01:52.30093,{},text,5,1,Scott Thomas: Yeah.. that's what all the Nazis said.
73,2019-03-15 18:01:52.55068,,,,,,f,,{},info,1,1,Phase Change to Nighttime: Victim - Scott Thomas
77,2019-03-15 18:02:21.71556,,,,,,f,,{},vote,3,1,William Holmes: Judith Sharp
79,2019-03-15 18:03:02.153497,,,,,,f,,{},info,1,1,Phase Change to Daytime: Victim - Judith Sharp
